Species,Mantis,date,Trial,Phylo,calibration,Food,lights,Notes,Machine Learning,Digitized,Frames to Extract (if necessary),Extracted,R notes,Ecomorph,Coxa_length,Femur_Length,Tibia_length,Body_length,PP_dist_cm_st,PP_dist_cm_at,PP_dist_cm_ttpc,PP_angle_st,PP_angle_at,PP_angle_ttpc,BD_dist_cm,BD_veloc_cm/s,Percent_lunge,Percent Arm,Coxa_angle,Coxa_AV,Coxa_dist,Coxa_LV,Femur_angle,Femur_AV,Femur_dist,Femur_LV,Tibia_angle,Tibia_AV_min,TIB_AV_max,Tibia_dist,Tibia_LV_min,Tibia_LV_max,Tibia_expansion,Tibia_expansion_velocity_min,Tibia_expansion_velocity_max,TTPC Approach,TTPC Sweep,Approach Time,TTP_COA,TTP_COD,TTP_FEA,TTP_FED,TTP_TIBA,TTP_TIBD,TTP_TIBE,AT_COA,AT_FEA,AT_TIBA,AT_MxCOAV,AT_MxFEAV,AT_MxTIBAV,AT_MnTIBAV,ST_MxCOAV,ST_MxFEAV,ST_MxTIBAV,ST_Mn_TIBAV,CF_lateral_disp,FT_lateral_disp,tib_lateral_disp,B_Tibia_angle,TTP_B.TIBA,TIB SYNC,BD_app,BD_Swp,PPD_m_app,PPD_m_swp,IJC.cf.mn,IJC.cf.sd,IJC.cf.sl,IJC.cf.R2,IJC.ct.mn,IJC.ct.sd,IJC.ct.sl,IJC.ct.R2,IJC.ft.mn,IJC.ft.sd,IJC.ft.sl,IJC.ft.R2,Coxa start,Femur start,Tib start,Max. Volume
Chopardiella pouliani,CP02,6/14/22,1,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,0 - 250,,complete,Generalist,1.484599765,2.038151765,0.61570199,3.492288102,2.756599239,2.651615275,1.551271748,145.9435135,141.2082236,125.6892336,1.54961759,49.22386474,49.70183018,116.1031286,118.6491537,3303.151694,3.308380076,91.70553748,114.1729182,3300.811975,2.530052306,74.29876019,131.4912163,-4703.454531,5169.675495,1.31872649,-47.58239053,50.16859506,2.610820069,-45.07918001,79.63027998,0.044,0.028,0.016,0.049,0.048,0.061,0.048,0.032,0.03,0.048,46.95441966,10.30740107,83.37387857,3273.281437,1200.219214,12464.70047,-2597.899975,3303.151694,3300.811975,5113.850141,-4703.454531,0.570736239,1.71069191,1.534835496,133.9767187,0.033,0.944444444,0.237346594,1.54628805,-0.104983964,-0.67773148,2.20E-16,14.64310946,0.889463958,0.770493344,2.93E-15,35.02005627,0.200217084,0.028881796,1.48E-15,34.76434789,-0.241123116,0.043011783,26.19202944,37.62520213,23.21398256,0.641694956
Chopardiella pouliani,CP02,6/14/22,2,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,150 - 290,,complete,Generalist,1.52390988,1.977943267,0.749532625,2.975929259,2.962957313,2.765895891,2.685044698,124.3552932,127.4704445,133.1640905,1.121736306,33.27318733,36.69953003,128.0509813,120.3270064,4177.063263,2.860817374,95.55371934,131.1547482,4406.891745,2.439600649,91.39739777,137.5538339,-6350.163576,4472.377535,1.559923869,-80.5168204,46.39167165,2.975565538,-73.27927298,107.0726547,0.047,0.034,0.013,0.042,0.044,0.058,0.044,0.038,0.036,0.045,50.8914224,12.58685655,64.00139095,4177.063263,1609.749586,6092.766184,-1285.644367,4112.960081,4406.891745,3904.521533,-10396.51037,0.918972235,2.219267173,2.357435033,159.340027,0.036,0.875,0.149038116,1.157108025,-0.197061423,-0.323189448,8.14E-16,25.09265353,1.057823653,0.734325303,-1.06E-15,39.99751953,0.517782527,0.206749305,3.58E-15,44.9079414,0.004283026,2.16E-05,9.37534748,21.68954135,30.17803964,0.702834659
Chopardiella pouliani,CP02,6/14/22,3,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,75 - 160,,complete,Generalist,1.480669276,2.089551202,0.839349298,2.848805238,3.804560185,3.431218675,1.945107241,130.5604384,133.5486747,152.2229181,1.773679673,65.3435925,46.15915739,105.5838884,116.4705861,3961.179859,2.963268346,97.15719736,117.9872884,4879.3294,2.54839217,99.44609839,137.567279,-10524.59472,5417.778222,1.51412375,-126.2687982,66.83647438,3.45486587,-135.2199851,132.8068904,0.041,0.029,0.012,0.044,0.046,0.053,0.046,0.045,0.046,0.048,33.82449043,9.832113676,71.92575961,3825.342557,1788.824232,5417.778222,-4767.71829,3961.179859,4879.3294,4471.552037,-10524.59472,0.842160948,1.705019862,2.407253129,143.9869728,0.042,1.066666667,0.347603586,1.681746298,-0.37334151,-1.694415421,2.54E-15,19.68323009,0.9834092,0.808337702,4.54E-16,39.86088077,0.459761563,0.183524844,4.68E-15,43.8591655,0.105289801,0.011515369,21.31622533,32.29660589,34.70159454,0.834047697
Chopardiella pouliani,CP02,6/14/22,4,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,810 - 980,,complete,Generalist,1.543487575,2.133956657,0.755026621,3.455191332,3.816094141,3.821877352,2.810611961,110.3378291,109.5915855,116.1583817,0.919564429,39.67110179,23.65233235,103.3890579,109.2916146,3517.111577,2.894594436,91.98857575,134.7426991,4558.260318,3.100547942,101.3969526,149.0057578,-10498.55571,4603.622167,1.719937565,-120.4227508,62.96413792,3.204788735,-76.65543585,114.2235583,0.038,0.033,0.005,0.046,0.051,0.053,0.051,0.124,0.036,0.045,9.997066292,12.7636228,55.20236803,1507.523365,2215.339576,1650.413343,1042.38144,3517.111577,4558.260318,13281.33652,-10498.55571,0.833453481,2.118529882,2.265512542,122.7225499,0.032,1.925925926,-0.034933996,1.046550771,0.005783211,-1.996136281,1.34E-15,19.18273791,1.082182433,0.748436111,5.14E-16,45.73153199,0.143587572,0.009131557,3.93E-15,45.02783064,-0.238408161,0.039391237,17.28606893,19.39153691,47.4391467,0.860840614
Chopardiella pouliani,CP02,6/16/22,5,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on","several strikes, only saved the success, grabbed fly one of the times but could not pull back",manual,yes,185 - 270,,complete,Generalist,1.673150052,2.01377614,0.967653954,2.76008164,2.732407407,2.857796835,2.400663261,133.3410292,128.106295,131.235254,1.229739573,38.00122562,46.00436248,152.015422,120.4761081,3370.471459,3.110728523,92.7870083,109.7613056,4467.078979,2.483964703,100.2564345,128.866142,-7536.756332,5167.012475,1.973596355,-118.6747226,66.88484309,3.035294465,-109.0282437,103.3330018,0.047,0.034,0.013,0.048,0.044,0.053,0.044,0.033,0.03,0.04,39.1094671,10.59838631,95.09980562,3370.471459,721.9784433,5167.012475,1101.604012,3365.908212,4467.078979,4801.710925,-7536.756332,0.535366568,1.430461424,1.841205642,133.9528852,0.033,1,0.124435036,1.424750278,0.125389427,-0.427074061,2.12E-15,14.80771968,0.819787419,0.867395017,-7.17E-16,46.7165209,-0.088797856,0.00765172,8.29E-15,43.72679444,-0.416778982,0.130602437,14.32549477,34.52040336,52.34474698,1.039741513
Chopardiella pouliani,CP02,6/16/22,6,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",predicts upward movement,manual,yes,300 - 370,,complete,Generalist,1.663244422,2.133454358,0.963492909,2.757198317,4.389655013,4.39752757,3.154675899,121.8281077,120.7922921,136.0131078,1.367546692,51.55285936,31.03036074,113.4795342,114.2430381,3994.613321,2.887798801,104.8807812,128.2435756,5422.906493,2.959532766,131.563053,134.0566356,-12195.85496,4702.242827,2.017358743,-180.3729102,65.01358541,3.841482728,-209.0465563,133.0007497,0.041,0.031,0.01,0.038,0.038,0.046,0.038,0.036,0.035,0.038,31.90026991,12.4142948,75.36658418,3768.897025,2019.69398,4702.242827,-2223.211178,3994.613321,5422.906493,4145.893913,-12195.85496,0.578089997,1.527214799,1.704236766,127.5659762,0.033,1.047619048,0.138136327,1.708860932,0.007872557,-1.875815463,-1.60E-16,18.68352709,1.06856139,0.864534288,-9.11E-16,41.71675275,0.429212069,0.171180547,-2.50E-15,45.47759456,0.110575259,0.01500525,28.49705963,36.66543556,42.71172617,0.988975273
Chopardiella pouliani,CP01,6/22/22,1,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,10 - 110,,complete,Generalist,1.444273207,2.077256455,0.774254716,3.408842656,3.470722698,3.236663566,2.444573974,112.8554573,109.1295134,110.9147705,1.459445403,52.60516883,41.07283509,110.3475946,97.45120277,3845.676658,2.409991711,91.86775183,112.4643149,5748.807311,2.429776065,142.0123159,151.5054468,-9738.067412,6795.579312,1.563699107,-95.99750114,77.3028561,3.023178261,-81.58875159,144.2636602,0.041,0.026,0.015,0.035,0.037,0.043,0.037,0.029,0.03,0.036,56.14219426,11.24379526,101.3886116,3845.676658,3297.287606,11614.73293,781.9520599,3315.461349,5748.807311,4873.833526,-9738.067412,0.662760759,1.559551237,2.000665358,146.5566214,0.029,1,0.433864295,0.977909893,-0.234059132,-0.881229191,-9.26E-16,20.22051243,1.096436616,0.771673268,2.66E-15,45.16301508,0.333576633,0.05900728,-2.59E-15,46.276689,-0.120658862,0.012027252,24.42017075,28.58171588,60.81646926,0.578014294
Chopardiella pouliani,CP01,6/22/22,2,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,270 - 365,,complete,Generalist,1.411457014,2.104025673,0.733450269,3.064711867,3.003930344,2.724030655,2.049576766,114.2986905,117.208354,125.954631,1.536850267,61.59523539,49.97022763,126.570171,113.063075,3876.996598,2.535020996,95.18140558,137.7804735,5156.371915,2.759646426,117.5389767,162.0878459,-10427.15451,6756.968128,1.678639533,-109.1275563,94.41403241,3.231153352,-97.42967801,121.6119895,0.036,0.025,0.011,0.04,0.037,0.047,0.037,0.03,0.03,0.036,28.49170847,13.56810803,94.48093168,3103.233799,1626.150845,10029.83009,-2418.348848,3876.996598,5156.371915,4798.284879,-10427.15451,0.419337251,1.518915577,1.791954252,164.8566113,0.033,0.923076923,0.194811908,1.512436079,-0.279899689,-0.29784858,-2.71E-16,15.22576331,1.115688666,0.90264176,-8.71E-15,56.30242583,0.083519296,0.003785186,7.13E-15,56.27456004,-0.079848207,0.004771056,16.26380825,20.78128423,48.64992616,0.517997303
Chopardiella pouliani,CP01,6/22/22,3,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on", barely grabbed flies legs,yes,yes,70 - 190,,complete,Generalist,1.475987489,2.046684184,0.759108792,3.221722252,2.411858318,2.335209548,1.893918784,125.8874686,131.15594,133.8390716,0.97338998,39.03438633,42.59931076,154.7772162,103.031061,3692.982591,2.422288621,94.92190979,117.5008217,4434.907963,2.594236226,109.2360014,143.3012015,-8234.927055,5456.385126,1.474581715,-81.37788096,72.57919824,3.105112255,-79.29164412,116.1310135,0.036,0.023,0.013,0.038,0.037,0.05,0.037,0.034,0.035,0.043,40.07206629,10.94063332,79.69472888,3620.483654,1211.154838,8591.214291,-1307.085656,3692.982591,4434.907963,4260.940147,-8234.927055,0.537733515,1.448503245,1.889314912,151.1252582,0.034,1.051282051,0.122641154,1.179795439,-0.07664877,0.073835614,-1.60E-16,18.44933746,1.028314526,0.811503531,-4.14E-15,44.59477975,0.387007169,0.094504615,-6.96E-15,46.86405673,0.002393361,4.71E-06,19.09258227,17.46552073,49.67789033,0.589834208
Chopardiella pouliani,CP01,6/22/22,4,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,80 - 180,,complete,Generalist,1.49608455,2.050552804,0.764104922,2.47160358,5.46791342,5.388186112,2.642347521,110.4594966,109.3582029,103.978913,2.147355698,59.91447957,38.20170628,78.91308549,113.5873476,3549.926625,2.834333945,86.409096,139.7484946,4933.529443,3.017380401,110.8034356,146.1957167,-8834.050721,5225.169874,1.637535261,-96.79975987,52.91017201,3.790766905,-112.9268126,127.4014656,0.05,0.044,0.006,0.041,0.04,0.048,0.04,0.036,0.035,0.039,20.56054456,12.66818101,45.99678395,3186.789194,3359.845528,10525.30407,-914.2145055,3549.926625,4933.529443,5225.169874,-8834.050721,0.555342973,1.146460149,1.392880929,151.2338938,0.036,1,0.058793872,2.350171774,-0.079727308,-3.151553621,1.10E-15,14.2805679,1.180239714,0.909838525,7.34E-15,49.17090277,0.334338265,0.063937338,7.30E-15,50.41523152,0.135007409,0.0159615,18.69213049,17.99351471,35.80074316,0.55355655
Chopardiella pouliani,CP03,6/22/22,1,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,80 - 165,,complete,Generalist,1.366842107,2.049472942,0.740970119,3.097264258,3.016927862,2.721655489,2.165013811,100.0478434,99.1783778,93.69260568,0.840399302,36.58711118,26.35436008,118.895365,68.88546279,4258.913626,1.544998104,95.21323581,87.23789681,4027.201883,1.978996085,97.47541012,129.8516981,-7759.774193,4312.757809,1.369968337,-91.73308112,57.02875215,2.391700342,-98.87825649,107.7492973,0.037,0.028,0.009,0.023,0.038,0.039,0.038,0.024,0.042,0.049,28.01785543,7.250750051,91.69217225,4106.359206,1333.188342,4312.757809,-5835.437198,4258.913626,4027.201883,3955.883257,-7759.774193,0.638594305,0.959985281,1.138426769,126.1916546,0.028,0.891891892,0.095179103,1.326504691,-0.295272373,-0.650920288,1.91E-16,16.54272215,1.123277919,0.781307184,-1.02E-15,38.54193597,0.60544647,0.160517662,-1.64E-15,42.06444881,0.009037035,5.78E-05,24.54006387,31.77999283,88.91769392,0.518550102
Chopardiella pouliani,CP03,6/22/22,2,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",fantastic strike good video,yes,yes,280 - 375,,complete,Generalist,1.527528689,2.037112779,0.750080378,3.019405455,3.169520969,3.164790585,2.817987226,119.4434105,120.4324019,126.9868475,0.401513055,30.83050122,13.03636193,133.827049,104.3630382,4678.808835,2.73452209,117.6987998,118.4656771,5021.971231,2.659181016,128.6382511,89.31599078,-5256.09198,5048.094478,0.998813357,-69.08024503,62.06415946,3.02919612,-79.02753541,126.6485922,0.042,0.026,0.016,0.044,0.038,0.05,0.038,0.034,0.03,0.037,31.2185504,11.36694619,66.47044968,3998.770143,1267.145456,5048.094478,-4841.064959,4678.808835,5021.971231,3530.956407,-5256.09198,0.494509002,0.983256775,1.370710228,123.3273691,0.039,0.87804878,0.089740802,0.875659018,-0.004730383,-0.752467435,-1.07E-15,17.44102401,1.015617153,0.866060647,1.19E-15,31.59895446,0.334525289,0.176083845,-2.47E-15,34.53724534,0.091625688,0.015732866,15.14738753,22.68479773,62.22110206,0.504169976
Chopardiella pouliani,CP03,6/22/22,3,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",need to find trial,,,,,,Generalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chopardiella pouliani,CP01,6/24/22,5,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,manual,yes,115-195,,complete,Generalist,1.539640993,2.075158158,0.848385162,2.820648742,2.6488411,2.13954873,1.806030369,136.1213052,128.3651411,121.358112,1.171884207,53.80271653,44.04177476,124.0908705,109.1763087,2831.596982,2.637419408,80.94784465,120.3845745,4322.825418,2.556658319,100.0987073,138.8510419,-11146.37144,4991.894999,1.949107246,-160.8302182,69.03385245,2.955269741,-145.9549353,95.37977836,0.044,0.016,0.028,0.059,0.054,0.065,0.054,0.047,0.045,0.051,52.34050784,11.94246814,101.1448903,2588.928394,1459.324155,4991.894999,-4097.92646,2831.596982,4322.825418,3286.33218,-16611.49768,0.673046893,1.28118017,1.445678649,130.5293055,0.048,0.980769231,0.212019976,1.200623591,-0.50929237,0.754238481,-1.46E-15,20.50809944,1.017088509,0.80082367,1.01E-14,41.70145308,0.565140117,0.230900525,-7.27E-17,47.44834821,0.067967464,0.004314151,11.02610233,29.55086108,22.0384553,0.920587839
Chopardiella pouliani,CP01,6/24/22,6,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,manual,yes,35-115,,complete,Generalist,1.486589351,2.157005139,0.880200415,2.673145201,2.893231046,2.643480377,2.11478271,117.3644068,109.830295,101.99586,1.177118498,41.11213334,38.84018117,138.7604076,90.39008954,3635.441037,2.360333832,89.45618172,112.772387,4730.394649,2.716983976,129.090529,137.6958007,-11533.9925,7443.37105,2.098107968,-184.5753392,96.0951454,3.316917985,-161.006488,142.3060042,0.045,0.025,0.02,0.046,0.054,0.052,0.054,0.038,0.044,0.048,29.81286561,11.21857775,102.329572,2991.289548,1433.430741,7443.37105,-7774.292951,3635.441037,4730.394649,3529.381096,-11533.9925,0.448754,1.188934814,1.430648442,145.7995897,0.039,1.131578947,0.211265717,1.062795007,-0.249750668,-0.24224804,4.21E-16,14.43250533,1.204378474,0.898282831,3.06E-15,48.87031884,0.33261526,0.055485432,-2.69E-16,50.22639528,-0.053759087,0.002340514,25.47366823,27.59396359,25.4441847,0.675888393
Chopardiella pouliani,CP01,6/24/22,7,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,manual,yes,385-455,,complete,Generalist,1.519926166,2.26248739,0.889787712,2.70181742,3.759568539,3.700443183,2.927077989,139.5298521,140.6893927,146.4290359,1.009351993,40.18573721,27.02543528,123.3489419,92.13896776,3416.281046,2.265835619,86.70922394,110.0879654,4523.803826,2.787157347,111.467754,141.2908708,-12540.96983,5262.976734,1.945628973,-181.3431941,63.12760636,3.353381154,-191.1332236,126.7116051,0.035,0.03,0.005,0.036,0.038,0.041,0.038,0.031,0.034,0.037,14.5080268,9.289101067,67.05851133,2754.066539,1967.131195,5262.976734,-2964.506809,3416.281046,4523.803826,5139.015382,-12540.96983,0.408782928,1.09913187,1.268846117,124.4076441,0.035,1.047619048,0.037381516,1.020742637,-0.059125357,-0.742202842,-1.24E-15,12.0868617,1.135492256,0.921224013,-1.14E-15,43.06470817,0.466309368,0.134467891,3.47E-15,45.87414377,0.143624817,0.017853871,43.69804698,30.58022865,61.98506005,0.725881896
Chopardiella pouliani,CP01,6/24/22,8,Oxyopsis_sp._MN294,Lego calibration Frames 12 point update.csv,Blue Bottle Fly,"IR, Spotlight on",,manual,yes,90-180,,complete,Generalist,1.494803978,2.135380437,0.845496221,2.668952567,4.649709293,4.620610905,3.337685903,122.6367,120.1166404,118.5132106,1.400048611,44.73962758,29.31110302,99.80640801,101.5520785,4291.580114,2.321684599,105.9290856,132.5232973,4767.91637,3.029712094,119.4319937,135.1610801,-10200.56439,3366.17421,1.918113092,-147.7914608,44.64416595,3.699251125,-167.3258064,116.9271342,0.052,0.043,0.009,0.046,0.042,0.052,0.042,0.043,0.043,0.047,16.13703317,12.85916147,73.13209256,2024.966623,1585.128595,3366.17421,1152.52866,4291.580114,4767.91637,3054.853078,-10200.56439,0.600996218,1.451721998,1.628324437,139.0310823,0.038,1.25,0.0220773,1.626667245,-0.029098388,-2.011988136,-1.60E-16,19.31213908,1.138499496,0.855787981,2.13E-16,37.25182115,0.488583128,0.227038527,2.91E-15,41.08290763,0.203875501,0.059875922,32.41219416,25.69784808,63.66548848,0.683555963
Chopardiella pouliani,CP03,7/7/22,4,Oxyopsis_sp._MN294,Lego_cal_15_point.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,25 - 100,,complete,Generalist,1.467451203,2.137936961,0.809928869,2.950171358,3.054506708,2.989921791,2.628311621,138.6551805,143.8636409,135.2217792,0.985798284,33.39450903,34.23598317,146.4818048,124.7457802,4551.257209,3.077347559,104.0489483,128.5989678,3930.999298,2.664628717,105.9639659,109.897753,-6706.384198,6875.51622,1.310089989,-102.0040654,103.5945616,3.020059812,-80.7492929,115.7860929,0.049,0.03,0.019,0.049,0.05,0.055,0.05,0.037,0.04,0.046,51.84401408,12.18913005,95.03382948,4326.347179,2776.50989,6875.51622,-246.5827099,4551.257209,3930.999298,2420.962659,-6706.384198,0.571100948,1.066142437,1.282192036,124.6177389,0.041,4.2,0.165233568,1.125420903,-0.064584917,-0.440671681,1.35E-15,19.00479985,0.919075798,0.852021805,1.01E-16,36.93395181,0.305825209,0.144421484,-2.57E-15,39.9204577,0.017370861,0.000461934,14.14473672,26.17145245,54.65249203,0.482703587
Chopardiella pouliani,CP03,7/7/22,5,Oxyopsis_sp._MN294,Lego_cal_15_point.csv,Blue Bottle Fly,"IR, Spotlight on",missed the fly grabbed the wire,yes,yes,140 - 215,,complete,Generalist,1.45221976,2.015016746,0.758497466,2.552741707,3.65680271,3.675436163,2.388672098,136.1124955,135.4295135,131.4484698,1.438465221,49.41707134,37.75311035,113.8082087,119.59533,3895.366638,2.803609698,96.99621671,129.3824013,5428.498273,2.713173517,109.5756263,119.7679526,-13082.61436,4865.201415,1.578592372,-194.5687277,62.52550102,3.284786491,-186.76403,153.3594755,0.047,0.04,0.007,0.044,0.041,0.049,0.041,0.039,0.039,0.041,15.56522213,12.79579335,69.5179227,2304.345959,1787.075242,11812.96985,-4144.40449,3895.366638,5428.498273,4180.306573,-13082.61436,0.408858069,0.711026623,0.868084524,110.2832708,0.039,0.636363636,-0.017190719,1.530622678,0.018633453,-1.369985366,4.98E-16,16.05108531,0.920248356,0.879627064,1.02E-15,37.69832015,0.290449427,0.116582054,9.67E-16,40.05143671,0.046321622,0.002854761,18.2696385,26.07171685,77.48184108,0.402544158
Chopardiella pouliani,CP03,7/7/22,6,Oxyopsis_sp._MN294,Lego_cal_15_point.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,60 - 130,,complete,Generalist,1.377679893,2.108089408,0.794821708,2.525464145,1.968660808,2.407659855,2.725033627,127.5360257,126.9017203,134.0009188,0.449721048,28.8906595,23.76555518,195.2645643,93.98127991,2922.197301,2.156543927,76.22186034,90.86371796,5167.972514,2.071238824,133.91839,113.3877651,-6964.561145,5403.283682,1.275721245,-82.35778807,49.96110198,2.529524697,-102.9730303,139.1500728,0.04,0.026,0.014,0.05,0.046,0.046,0.046,0.035,0.037,0.043,36.54843482,8.921557379,91.82040947,2912.783473,948.2565088,5403.283682,-2871.904988,2922.197301,5167.972514,5251.315423,-6964.561145,0.678823006,1.509793427,1.809440449,129.1163853,0.016,0.476190476,0.016995067,0.723564385,0.438999048,-0.469878137,3.30E-16,16.03021771,0.963255441,0.803063918,-1.84E-15,36.30801922,0.103172656,0.009036546,2.79E-15,35.84167774,-0.187080095,0.034329007,19.86588274,23.2722934,75.95918487,0.807129368
Chopardiella pouliani,CP05,7/7/22,1,Oxyopsis_sp._MN294,Lego_cal_15_point.csv,Blue Bottle Fly,"IR, Spotlight on",,yes,yes,45 - 140,,complete,Generalist,1.691677685,2.375117091,0.931712281,2.918753569,3.577353491,3.49407724,3.117367041,148.8788029,151.070444,118.7347383,1.329988175,31.24670106,35.30353237,120.6657059,103.8169532,3255.325635,2.82199326,98.03077134,123.0344434,4652.593143,2.800423117,127.5266054,160.2760759,-10300.06597,6156.957873,2.44026348,-163.544922,79.92272692,3.27372718,-145.6479081,134.9099939,0.066,0.047,0.019,0.043,0.053,0.054,0.053,0.035,0.046,0.052,52.25293073,11.56619793,133.4257518,3255.325635,1810.860642,7834.533232,1388.930849,3220.322605,4652.593143,14136.61225,-10300.06597,0.761279808,1.996282743,2.489560879,147.0484991,0.041,3.0625,0.494107885,0.741173526,-0.083276251,-0.033276883,3.39E-15,21.97330617,1.088240345,0.778717223,-1.95E-15,56.7080266,0.146120987,0.009436088,-9.27E-15,54.14308434,-0.379932399,0.097017325,19.1733617,28.03588288,64.71320424,1.000239892
Chopardiella pouliani,CP05,7/7/22,2,Oxyopsis_sp._MN294,Lego_cal_15_point.csv,Blue Bottle Fly,"IR, Spotlight on",crisp video great strike,yes,yes,60 - 150,,complete,Generalist,1.700216016,2.488746653,0.95249632,3.141800017,2.948241397,2.792363068,2.417996562,149.4428965,150.4490995,144.2197929,0.509308797,20.64994568,18.10555942,167.5764004,116.0535224,3705.780217,3.092429804,102.4174928,122.3113382,5648.362821,3.121603469,155.3661357,147.3238596,-11589.68173,6087.489421,2.109033453,-190.7862505,67.78539646,3.752857344,-200.3871183,158.382947,0.048,0.025,0.023,0.053,0.055,0.057,0.055,0.043,0.047,0.052,34.43539605,11.67837209,76.33166739,3161.196077,3093.148862,6075.56367,-1453.678134,3705.780217,5648.362821,6087.489421,-11703.82739,0.395999571,0.965634709,1.602554082,154.6011542,0.045,0.868421053,0.051121088,0.578908637,-0.155878329,0.128244856,-1.10E-15,15.92955897,0.968285688,0.88544302,-3.07E-15,42.83105402,0.517486393,0.233931,6.57E-16,47.96530247,0.206025443,0.039262507,20.0429561,24.32592852,35.83112655,0.759825051
